52	do you have sex
311	do you have any nausea
110	how are things at home
0	hello, mr. wilkins, what brings you in today
32	have you had any hospitalizations
167	sure, we will definitely addres that but we also need to talk about your history
32	have you been hospitalized
281	anything make it better
156	okay, so we will be covering your back pain and need to urinate frequently.
14	hello mr. wilkins
31	have you had any surgeries
32	have you ever been admitted to the hospital
2	when did you first notice it
39	any problems at work
19	that's great to hear!
304	do they have any health problems
6	what medications are you currently taking
6	are you taking any other medications
97	have you had any major illnesses or hospitilizations
202	are you in a relationship
181	nice to meet you mr. wilkins.
81	who do you live with at home
81	who do you live with
11	does the pain radiate
48	do you drink
104	ok i see we have a lower back pain issue and i will definitely try to help you
6	are you on any other medications
53	do you feel safe at home
24	on a scale of 1-10, how would you rate the pain
111	do you enjoy your job
69	does the pain get worse when you work
51	it's been a pleasure talking to your mr. wilkins.
152	i'm sorry to hear that- it sounds like this has really taken a toll on you.
74	do you have any allergies
50	do you smoke
34	that is good are you on any medications
1	where on your back is it
11	does it radiate
39	any psychological problems
52	are you sexually active
3	i see. is there anything that you've noticed that makes the pain worse
75	any family history of kidney problems
70	heart problems
22	so tell me more about the pain, how has it changed since onset
283	that sounds like a fun job. do you feel safe at home and work
65	would you describe it as aching, stabbing, how exactly does it feel
31	have you ever had any surgeries before
32	andy hospitalizations
138	have you had pain like this in the past
8	have you been experiencing any other symptoms along with this back pain
103	what were you doing
40	what about your parents? were they healthy
3	does anything make the pain worse
163	how would you like to treat this
52	are you having sex
10	i am sorry to hear that. what does it feel like?\
288	are you in school
174	i'm so sorry to hear that. what is your foal for today
2	okay< when did your back pain first begin
48	do you drink
2	tell me more about when your back pain first started
17	it must be difficult to work with back pain.
91	are you married
8	do you have any other concerns you want to discuss before we move on to your history
353	is there any itching at the site of the pain
226	are your grandparents alive
